"dataset","esn","unit","flight_cycle","datetime","operator","depart_icao","destination_icao","hpc_eff_mod","hpc_flow_mod","tra","t2","t24","t30","t50","p2","p15","p30","nf","nc","epr","ps30","phi","nrf","nrc","bpr","farb","htbleed","nf_dmd","pcnfr_dmd","w31","w32"
train_FD001,999063,63,118,2018-01-19 08:10:12,AIC,VABB,VOTV,-0.0004,-0.0003,100,518.67,183.34,1597.83,1415.69,14.62,21.61,553.21,2388.13,9104.49,1.3,47.89,520.53,2388.11,8181.58,8.4962,0.03,394,2388,100,38.69,23.2515
train_FD001,999063,63,119,2018-01-19 11:02:47,AIC,VOTV,VABB,-0.0035,0.0001,100,518.67,183.63,1599.72,1415.3200000000002,14.62,21.61,552.57,2388.1,9111.55,1.3,47.81,521.48,2388.09,8187.39,8.4631,0.03,393,2388,100,38.57,23.1995
train_FD001,999063,63,120,2018-01-19 18:47:00,AIC,VABB,VIDP,-0.0011,0.0004,100,518.67,183.64,1592.92,1411.55,14.62,21.61,552.99,2388.13,9118.46,1.3,47.86,520.98,2388.08,8192.89,8.4539,0.03,396,2388,100,38.57,23.19
train_FD001,999063,63,121,2018-01-19 19:46:54,AIC,VABB,VIDP,-0.0014,-0.0001,100,518.67,183.35,1597.29,1413.705,14.62,21.61,552.3,2388.01,9113.23,1.3,47.69,521.51,2388.08,8187.63,8.5109,0.03,394,2388,100,38.55,23.1251
train_FD001,999063,63,122,2018-01-19 22:23:00,AIC,VIDP,VABB,0.0034,0.0002,100,518.67,182.93,1603.26,1415.4299999999998,14.62,21.61,551.69,2388.09,9117.26,1.3,47.71,521.02,2388.13,8186.72,8.4479,0.03,393,2388,100,38.74,23.1172
train_FD001,999063,63,123,2018-01-19 23:22:44,AIC,VIDP,VABB,-0.0024,-0.0002,100,518.67,183.54,1601.95,1416.705,14.62,21.61,551.98,2388.11,9124.06,1.3,47.63,520.95,2388.18,8188.49,8.4493,0.03,395,2388,100,38.5,23.1495
train_FD001,999063,63,124,2018-01-20 02:13:00,AIC,VABB,VIDP,-0.0008,0.0004,100,518.67,183.25,1594.72,1412.49,14.62,21.61,552.98,2388.15,9114.22,1.3,47.65,521.28,2388.1,8195.81,8.4645,0.03,394,2388,100,38.51,23.2009
train_FD001,999063,63,125,2018-01-20 03:13:13,AIC,VABB,VIDP,0.0001,0.0004,100,518.67,183.38,1597.51,1414.03,14.62,21.61,553.2,2388.07,9115.13,1.3,47.83,520.8,2388.17,8188.56,8.4902,0.03,395,2388,100,38.67,23.1184
train_FD001,999063,63,126,2018-01-20 06:28:22,AIC,VIDP,VEBS,0.0026,0.0005,100,518.67,183.35,1598.22,1409.55,14.62,21.61,552.93,2388.06,9127.81,1.3,47.92,520.55,2388.12,8191.47,8.4941,0.03,396,2388,100,38.61,23.2125
train_FD001,999063,63,127,2018-01-20 07:27:36,AIC,VIDP,VEBS,-0.0012,-0.0001,100,518.67,183.85,1603.83,1416.67,14.62,21.61,552.92,2388.16,9125.95,1.3,47.84,520.52,2388.11,8195.81,8.5023,0.03,395,2388,100,38.51,23.2323
train_FD001,999063,63,128,2018-01-20 10:11:59,AIC,VEBS,VIDP,-0.0006,0,100,518.67,183.42,1600.75,1413.6599999999999,14.62,21.61,552.55,2388.16,9128.84,1.3,47.9,520.57,2388.16,8200.92,8.5097,0.03,395,2388,100,38.57,23.1213
train_FD001,999063,63,129,2018-01-20 14:48:00,AIC,VIDP,OERK,0.0014,0.0002,100,518.67,183.16,1599.06,1413.67,14.62,21.61,552.4,2388.11,9144,1.3,47.83,520.59,2388.1,8199.92,8.4647,0.03,396,2388,100,38.6,23.1845
train_FD001,999063,63,130,2018-01-20 15:47:56,AIC,VIDP,OERK,-0.0029,-0.0001,100,518.67,183.5,1598.19,1415.51,14.62,21.61,552.26,2388.13,9134.3,1.3,47.97,520.65,2388.16,8202.98,8.4843,0.03,395,2388,100,38.59,23.202
train_FD001,999063,63,131,2018-01-20 20:55:00,AIC,OERK,VABB,0.0021,-0.0002,100,518.67,183.67,1594.61,1413.645,14.62,21.61,552.03,2388.14,9144.67,1.3,47.95,520.47,2388.13,8201.4,8.4562,0.03,395,2388,100,38.69,23.2049
train_FD001,999063,63,132,2018-01-20 21:55:05,AIC,OERK,VABB,-0.0018,0.0003,100,518.67,183.61,1597.21,1417.2350000000001,14.62,21.61,552.92,2388.1,9137.33,1.3,48.01,521.35,2388.14,8210.13,8.472,0.03,395,2388,100,38.54,23.1569
train_FD001,999063,63,133,2018-01-21 03:52:00,AIC,VABB,VIDP,-0.0042,0.0002,100,518.67,183.41,1602.01,1415.405,14.62,21.61,551.77,2388.16,9144.4,1.3,47.7,520.62,2388.14,8208.04,8.5191,0.03,395,2388,100,38.48,23.1431
train_FD001,999063,63,134,2018-01-21 04:52:36,AIC,VABB,VIDP,-0.0007,-0.0001,100,518.67,183.72,1604.5,1414.33,14.62,21.61,551.81,2388.1,9145.05,1.3,48.03,520.56,2388.09,8208.25,8.481,0.03,397,2388,100,38.48,23.0691
train_FD001,999063,63,135,2018-01-21 06:57:00,AIC,VIDP,VABB,-0.0001,-0.0004,100,518.67,184.31,1594.28,1414.745,14.62,21.61,552.34,2388.19,9148.57,1.3,47.83,520.64,2388.11,8216.48,8.5034,0.03,396,2388,100,38.7,23.279
train_FD001,999004,4,109,2018-03-08 03:08:00,AIC,VEBS,VABB,0.0013,0.0003,100,518.67,183.58,1594.25,1410.0549999999998,14.62,21.61,552.94,2388.09,9097.14,1.3,47.65,521.43,2388.07,8171.6,8.4765,0.03,395,2388,100,38.66,23.3152
train_FD001,999004,4,110,2018-03-08 07:35:00,AIC,VABB,VIDP,-0.0026,-0.0002,100,518.67,183.01,1588.06,1412.905,14.62,21.61,552.63,2388.05,9096.41,1.3,47.55,521.42,2387.99,8172.77,8.461,0.03,394,2388,100,38.75,23.2845
train_FD001,999004,4,111,2018-03-08 17:11:00,AIC,VIDP,VOPB,-0.0003,0.0001,100,518.67,183.35,1589.96,1410.375,14.62,21.61,553.13,2388.1,9106.73,1.3,47.64,520.97,2388.1,8174.74,8.43,0.03,392,2388,100,38.79,23.2261
train_FD001,999004,4,112,2018-03-08 18:10:58,AIC,VIDP,VOPB,0.0038,0.0002,100,518.67,183.2,1596.48,1407.58,14.62,21.61,553,2388.04,9105.93,1.3,47.76,521.02,2388.08,8174.36,8.4262,0.03,395,2388,100,38.7,23.3318
train_FD001,999004,4,113,2018-03-08 21:32:00,AIC,VOPB,VOVZ,0.0022,0.0001,100,518.67,183.38,1591.94,1406.1,14.62,21.61,552.85,2388.11,9109.24,1.3,47.84,520.72,2388.07,8172.07,8.4545,0.03,395,2388,100,38.74,23.2332
train_FD001,999004,4,114,2018-03-08 21:32:00,AIC,VOPB,VOVZ,-0.0002,-0.0001,100,518.67,182.87,1594.01,1412.095,14.62,21.61,552.21,2388.08,9100.84,1.3,47.65,521.36,2388.07,8172.29,8.4546,0.03,393,2388,100,38.73,23.2384
train_FD001,999004,4,115,2018-03-09 04:11:00,AIC,VIDP,VAPO,0.0027,0,100,518.67,183.13,1597.71,1411.8400000000001,14.62,21.61,553.49,2388.09,9112.83,1.3,47.6,521.41,2388.05,8184.87,8.43,0.03,394,2388,100,38.66,23.277
train_FD001,999004,4,116,2018-03-09 11:00:34,AIC,VIDP,VTBS,-0.003,-0.0004,100,518.67,183.33,1593.74,1415.395,14.62,21.61,553.11,2388.12,9114.81,1.3,47.63,520.95,2388.11,8184.25,8.46,0.03,393,2388,100,38.6,23.3178
test_FD001,999120,20,121,2018-02-22 02:25:28,AIC,VIDP,WSSS,0.003,0.0004,100,518.67,183.01,1589.03,1403.62,14.62,21.61,554.07,2388.1,9067.79,1.3,47.34,521.59,2388.02,8145.68,8.4518,0.03,393,2388,100,38.74,23.3698
test_FD001,999120,20,122,2018-02-22 08:08:00,AIC,WSSS,VIDP,-0.0002,0,100,518.67,182.86,1584.34,1401.81,14.62,21.61,553.8,2388.14,9064.92,1.3,47.28,521.59,2388.03,8150.89,8.4481,0.03,392,2388,100,38.84,23.2476
test_FD001,999120,20,123,2018-02-22 09:07:49,AIC,WSSS,VIDP,-0.0023,-0.0001,100,518.67,183,1586.5,1409.92,14.62,21.61,553.54,2388.1,9065.66,1.3,47.49,521.55,2388.06,8145.06,8.4261,0.03,391,2388,100,38.87,23.3089
test_FD001,999120,20,124,2018-02-22 12:35:56,AIC,WSSS,VIDP,-0.0037,0,100,518.67,183.07,1590.34,1411.87,14.62,21.61,553.65,2388.06,9061.16,1.3,47.65,521.8,2388.07,8143.79,8.4445,0.03,392,2388,100,38.81,23.1768
test_FD001,999120,20,125,2018-02-22 18:50:41,AIC,VIDP,VEBS,0.0011,-0.0002,100,518.67,182.83,1591.18,1407,14.62,21.61,553.13,2388.1,9073.23,1.3,47.33,521.65,2388.07,8144.05,8.4067,0.03,392,2388,100,38.88,23.1667
test_FD001,999120,20,126,2018-02-22 19:48:34,AIC,VIDP,VEBS,-0.0036,0.0004,100,518.67,183.63,1591.29,1410.8200000000002,14.62,21.61,553.29,2388.13,9063.84,1.3,47.59,520.52,2388.06,8142.34,8.4691,0.03,393,2388,100,38.78,23.2952
test_FD001,999120,20,127,2018-02-22 21:40:00,AIC,VEBS,VIDP,-0.0007,-0.0001,100,518.67,183.24,1589.48,1411.27,14.62,21.61,553.21,2388.11,9066.81,1.3,47.45,521.52,2388.11,8144.77,8.4345,0.03,394,2388,100,38.85,23.3381
test_FD001,999120,20,128,2018-02-22 22:40:33,AIC,VEBS,VIDP,-0.0034,-0.0004,100,518.67,183.24,1590.87,1406.25,14.62,21.61,553.47,2388.12,9065.33,1.3,47.66,521.15,2388.09,8148.02,8.4268,0.03,394,2388,100,38.91,23.3505
test_FD001,999120,20,129,2018-02-23 01:34:00,AIC,VIDP,WSSS,0.0011,-0.0003,100,518.67,182.73,1587.25,1411.3600000000001,14.62,21.61,553.43,2388.07,9057.59,1.3,47.44,521.34,2388.12,8144.11,8.4468,0.03,394,2388,100,38.7,23.2294
test_FD001,999120,20,130,2018-02-23 02:34:25,AIC,VIDP,WSSS,0.0005,-0.0002,100,518.67,183.13,1583.88,1402.45,14.62,21.61,553.43,2388.04,9067.25,1.3,47.66,520.63,2388.13,8138.53,8.4718,0.03,394,2388,100,38.68,23.2831
test_FD001,999120,20,131,2018-02-23 08:18:00,AIC,WSSS,VIDP,-0.0004,0.0001,100,518.67,183.05,1589.02,1406.44,14.62,21.61,552.7,2388.08,9072.53,1.3,47.5,520.83,2388.08,8144.51,8.4572,0.03,393,2388,100,38.68,23.3085
test_FD001,999120,20,132,2018-02-23 08:18:00,AIC,WSSS,VIDP,0.0017,0.0001,100,518.67,183.21,1597.28,1411.51,14.62,21.61,553.56,2388.06,9060.95,1.3,47.65,521.11,2388.05,8146.33,8.4417,0.03,390,2388,100,38.72,23.3236
test_FD001,999120,20,133,2018-02-23 09:17:36,AIC,WSSS,VIDP,-0.0001,0.0002,100,518.67,182.68,1591.58,1411.915,14.62,21.61,553.32,2388.09,9063.4,1.3,47.39,520.92,2388.12,8139.74,8.4344,0.03,393,2388,100,38.83,23.2542
test_FD001,999120,20,134,2018-02-23 17:06:00,AIC,VIDP,VOTV,0.0018,0.0004,100,518.67,183.35,1591.56,1411.405,14.62,21.61,553.16,2388.07,9062.01,1.3,47.57,520.93,2388.11,8141.15,8.4593,0.03,393,2388,100,38.84,23.3604
test_FD001,999120,20,135,2018-02-23 18:06:30,AIC,VIDP,VOTV,0.0023,0.0001,100,518.67,183.35,1596.09,1404.87,14.62,21.61,553.57,2388.13,9057.71,1.3,47.64,521.38,2388.11,8138.04,8.4159,0.03,391,2388,100,38.75,23.2011
test_FD001,999134,34,109,2018-01-19 21:50:12,AIC,VOBL,VABB,0.0023,-0.0004,100,518.67,182.49,1588.89,1400.66,14.62,21.61,553.67,2388.07,9073.97,1.3,47.17,522.43,2388.01,8148.83,8.4252,0.03,391,2388,100,39.11,23.4976
test_FD001,999134,34,110,2018-01-20 00:59:00,AIC,VABB,OERK,0.0003,-0.0002,100,518.67,183.01,1585.4,1404.35,14.62,21.61,553.75,2388.1,9059.3,1.3,47.27,522.58,2388.01,8140.8,8.4217,0.03,392,2388,100,39.18,23.2152
test_FD001,999134,34,111,2018-01-20 01:59:03,AIC,VABB,OERK,0.0028,0.0002,100,518.67,182.86,1587.46,1403.45,14.62,21.61,555.21,2388.08,9068.05,1.3,47.32,521.9,2388.06,8142.8,8.4001,0.03,391,2388,100,38.81,23.3599
test_FD001,999134,34,112,2018-01-20 06:13:00,AIC,OERK,VIDP,-0.0019,0.0004,100,518.67,182.09,1583.17,1401.72,14.62,21.61,554.52,2388.08,9067.99,1.3,47.29,521.79,2388.01,8146.48,8.3952,0.03,392,2388,100,39,23.2687
test_FD001,999134,34,113,2018-01-20 07:13:05,AIC,OERK,VIDP,0.0016,0.0001,100,518.67,182.59,1586.01,1405.6,14.62,21.61,553.72,2388.04,9059.24,1.3,47.41,521.87,2388.03,8150.45,8.3987,0.03,393,2388,100,38.98,23.3576
test_FD001,999134,34,114,2018-01-20 16:46:00,AIC,VIDP,VAPO,-0.0024,0.0002,100,518.67,182.48,1582.04,1402.35,14.62,21.61,553.65,2388.04,9062.72,1.3,47.17,522.2,2388.07,8148.19,8.429,0.03,392,2388,100,38.92,23.372
test_FD001,999134,34,115,2018-01-20 17:46:00,AIC,VIDP,VAPO,-0.0015,0.0001,100,518.67,182.67,1584.61,1400.74,14.62,21.61,553.82,2387.98,9065.96,1.3,47.31,521.73,2388.01,8141.17,8.4076,0.03,391,2388,100,38.76,23.3408
test_FD001,999134,34,116,2018-01-20 20:23:21,AIC,VAPO,VIDP,0.0016,0.0001,100,518.67,183.02,1594.27,1400.57,14.62,21.61,553.54,2388.01,9064.28,1.3,47.35,521.8,2388.03,8138.03,8.4267,0.03,393,2388,100,39.02,23.3941
test_FD001,999134,34,117,2018-01-21 01:17:00,AIC,VIDP,WSSS,-0.0004,-0.0003,100,518.67,182.59,1582.57,1405.85,14.62,21.61,553.59,2387.99,9066.25,1.3,47.44,521.87,2388.07,8140.83,8.4179,0.03,392,2388,100,38.86,23.4573
test_FD001,999134,34,118,2018-01-21 02:16:46,AIC,VIDP,WSSS,0.0014,0.0006,100,518.67,183.07,1583.5,1399.86,14.62,21.61,554.34,2388.08,9069.75,1.3,47.2,521.84,2388.03,8146.35,8.4235,0.03,392,2388,100,38.9,23.3139
test_FD001,999134,34,119,2018-01-21 08:15:00,AIC,WSSS,VIDP,-0.0019,0,100,518.67,182.58,1585.66,1398.02,14.62,21.61,554.3,2388.07,9062.97,1.3,47.43,522.07,2388.02,8142.17,8.3971,0.03,392,2388,100,39.07,23.3103
test_FD001,999134,34,120,2018-01-21 09:14:50,AIC,WSSS,VIDP,-0.0003,-0.0001,100,518.67,183.04,1586.19,1394.56,14.62,21.61,554,2388.08,9062.62,1.3,47.44,521.05,2388.03,8143.5,8.4227,0.03,392,2388,100,38.88,23.4589
test_FD001,999134,34,121,2018-01-21 12:52:12,AIC,WSSS,VIDP,-0.0005,-0.0003,100,518.67,182.46,1588.59,1395.42,14.62,21.61,554.5,2388.08,9065.99,1.3,47.4,522.1,2388.07,8144.83,8.4088,0.03,392,2388,100,38.83,23.4867
test_FD001,999134,34,122,2018-01-21 17:46:27,AIC,VIDP,VAPO,0.0016,0,100,518.67,182.67,1587.58,1409.53,14.62,21.61,554.11,2388.03,9063.82,1.3,47.27,521.59,2388.06,8145.76,8.4288,0.03,393,2388,100,38.96,23.4157
test_FD001,999134,34,123,2018-01-21 22:46:00,AIC,VIJP,VIDP,0.0006,0.0005,100,518.67,182.79,1584.21,1399.99,14.62,21.61,554.16,2388.11,9056.64,1.3,47.25,521.97,2388.08,8143.67,8.3867,0.03,393,2388,100,38.62,23.2963
train_FD001,999004,4,117,2018-03-09 20:19:00,AIC,VEBS,VOBL,0.002,0.0005,100,518.67,183.15,1590.08,1413.81,14.62,21.61,552.63,2388.07,9098.78,1.3,47.61,520.9,2388.12,8182.09,8.475,0.03,395,2388,100,38.57,23.276
train_FD001,999004,4,118,2018-03-09 23:30:00,AIC,VOBL,VEBS,-0.0004,0.0005,100,518.67,183.57,1597.66,1411.4650000000001,14.62,21.61,553.83,2388.07,9108.85,1.3,47.7,520.75,2388.11,8185.01,8.4473,0.03,393,2388,100,38.71,23.2558
train_FD001,999004,4,119,2018-03-10 03:04:00,AIC,VEBS,VTBS,0,0.0004,100,518.67,183.35,1590.53,1411.755,14.62,21.61,552.28,2388.08,9116.28,1.3,47.64,521.19,2388.11,8184.82,8.4741,0.03,397,2388,100,38.72,23.1832
train_FD001,999004,4,120,2018-03-10 07:28:00,AIC,VTBS,VIDP,-0.0028,0.0004,100,518.67,183.24,1589.2,1414.545,14.62,21.61,553.87,2388.1,9127.02,1.3,47.63,520.91,2388.05,8190.55,8.4931,0.03,394,2388,100,38.52,23.3013
train_FD001,999004,4,121,2018-03-10 16:40:45,AIC,VTBS,VEBS,-0.0041,-0.0002,100,518.67,183.65,1596.69,1413.6599999999999,14.62,21.61,552.17,2388.13,9119.48,1.3,47.92,520.94,2388.09,8188.26,8.4594,0.03,395,2388,100,38.53,23.1648
train_FD001,999004,4,122,2018-03-11 18:40:52,AIC,VIDP,VAPO,-0.0029,-0.0002,100,518.67,183.53,1588.21,1410.905,14.62,21.61,552.75,2388.09,9124.06,1.3,47.91,520.75,2388.14,8189.67,8.4816,0.03,394,2388,100,38.76,23.1351
train_FD001,999004,4,123,2018-03-20 21:02:57,AIC,VIDP,VOHS,0.0037,0.0003,100,518.67,183.71,1598.42,1411.95,14.62,21.61,552.16,2388.08,9125.58,1.3,47.56,521.46,2388.1,8189.3,8.4613,0.03,394,2388,100,38.71,23.2052
train_FD001,999004,4,124,2018-03-21 00:14:59,AIC,VOHS,VIDP,-0.0043,-0.0003,100,518.67,183.16,1595.07,1410.0900000000001,14.62,21.61,552.22,2388.15,9127.24,1.3,47.82,520.54,2388.08,8195.14,8.4633,0.03,395,2388,100,38.73,23.1746
train_FD001,999004,4,125,2018-03-21 04:01:24,AIC,VIDP,WSSS,-0.0006,0,100,518.67,183.3,1596.98,1410.1100000000001,14.62,21.61,552.3,2388.09,9130.81,1.3,47.91,521.24,2388.13,8198.35,8.4678,0.03,395,2388,100,38.72,23.1656
train_FD001,999004,4,126,2018-03-21 10:27:26,AIC,WSSS,VIDP,-0.0028,0.0002,100,518.67,183.19,1594.46,1413.005,14.62,21.61,552.58,2388.06,9124.84,1.3,47.83,521.13,2388.12,8194.73,8.4806,0.03,396,2388,100,38.62,23.2878
train_FD001,999004,4,127,2018-03-21 10:28:00,AIC,WSSS,VIDP,0.0011,0.0001,100,518.67,183.58,1592.7,1414.81,14.62,21.61,552.91,2388.05,9136.79,1.3,47.8,521.24,2388.15,8200.08,8.4926,0.03,398,2388,100,38.63,23.1847
train_FD001,999004,4,128,2018-03-21 19:50:47,AIC,VIDP,VOBL,0.0023,0.0002,100,518.67,183.93,1595.73,1411.47,14.62,21.61,552.45,2388.12,9138.79,1.3,47.8,520.77,2388.15,8202.15,8.492,0.03,396,2388,100,38.68,23.2325
train_FD001,999004,4,129,2018-03-21 23:32:47,AIC,VOBL,VIDP,0.002,-0.0003,100,518.67,184.02,1594.79,1413.355,14.62,21.61,552.21,2388.14,9133.85,1.3,47.74,520.85,2388.12,8204.3,8.49,0.03,396,2388,100,38.66,23.2471
train_FD001,999004,4,130,2018-03-22 03:16:02,AIC,VIDP,VOBL,0.0015,-0.0002,100,518.67,183.61,1597.1,1413.9450000000002,14.62,21.61,552.65,2388.14,9129.92,1.3,47.88,520.72,2388.06,8208.53,8.5017,0.03,395,2388,100,38.66,23.0502
train_FD001,999004,4,131,2018-03-22 06:38:06,AIC,VOBL,VIDP,-0.0033,0,100,518.67,183.2,1598.3,1416.28,14.62,21.61,552.08,2388.12,9142.07,1.3,47.61,520.53,2388.1,8208.18,8.4829,0.03,396,2388,100,38.66,23.1664
train_FD001,999004,4,132,2018-03-22 10:24:13,AIC,VIDP,VOBL,0.0021,-0.0003,100,518.67,183.42,1600.79,1416.79,14.62,21.61,552.74,2388.08,9150.69,1.3,47.85,520.61,2388.1,8212.15,8.4928,0.03,395,2388,100,38.52,23.2417
train_FD001,999004,4,133,2018-03-22 19:51:54,AIC,VOBL,VECC,0.0027,0.0004,100,518.67,183.5,1598.28,1414.76,14.62,21.61,552.39,2388.1,9143.78,1.3,47.95,520.47,2388.14,8221.41,8.4826,0.03,396,2388,100,38.73,23.1571
train_FD001,999004,4,134,2018-03-22 22:57:21,AIC,VECC,VEBS,0.0033,0.0003,100,518.67,183.69,1601.11,1418.8600000000001,14.62,21.61,552.62,2388.12,9149.82,1.3,47.83,520.61,2388.11,8219.43,8.4822,0.03,395,2388,100,38.81,23.1426
train_FD001,999004,4,135,2018-03-23 00:31:49,AIC,VEBS,VOHS,0.0034,-0.0001,100,518.67,183.48,1603.1,1417.345,14.62,21.61,552.77,2388.14,9155.26,1.3,47.99,520.82,2388.12,8219.59,8.5026,0.03,396,2388,100,38.5,23.1635
train_FD001,999088,88,27,2018-01-09 14:56:36,AIC,VOCI,OERK,0.0005,-0.0003,100,518.67,182.59,1585.88,1408.82,14.62,21.61,554.35,2388.1,9069.65,1.3,47.37,522.26,2388.09,8141.09,8.4189,0.03,391,2388,100,39.01,23.4546
train_FD001,999088,88,28,2018-01-09 20:59:00,AIC,OERK,VABB,0.0009,0,100,518.67,182.64,1586.63,1403.75,14.62,21.61,553.55,2388.03,9062.51,1.3,47.25,521.58,2388.07,8142.25,8.4136,0.03,392,2388,100,39.01,23.28
train_FD001,999088,88,29,2018-01-09 21:58:41,AIC,OERK,VABB,0.0041,0.0004,100,518.67,182.65,1584.51,1406.94,14.62,21.61,554.4,2388.09,9069.3,1.3,47.42,521.7,2388.08,8148.41,8.4499,0.03,392,2388,100,39.04,23.4495
train_FD001,999088,88,30,2018-01-10 04:07:00,AIC,VABB,VIDP,0.0019,-0.0002,100,518.67,183.1,1591.31,1402.46,14.62,21.61,553.68,2387.96,9061.74,1.3,47.42,521.5,2388.05,8146.28,8.445,0.03,393,2388,100,38.91,23.3824
train_FD001,999088,88,31,2018-01-10 05:07:18,AIC,VABB,VIDP,-0.0048,0,100,518.67,182.29,1586.07,1402.92,14.62,21.61,553.81,2388,9070.72,1.3,47.34,522.18,2388.1,8149.82,8.4291,0.03,395,2388,100,38.95,23.354
train_FD001,999088,88,32,2018-01-10 07:15:00,AIC,VIDP,VABB,-0.0005,0.0003,100,518.67,183.22,1586.13,1407.31,14.62,21.61,553.67,2388.03,9060.81,1.3,47.57,521.9,2388.09,8149.91,8.4326,0.03,393,2388,100,39.01,23.3239
train_FD001,999088,88,33,2018-01-10 08:15:07,AIC,VIDP,VABB,-0.0014,0.0003,100,518.67,182.94,1587.43,1402.09,14.62,21.61,553.61,2388.06,9063.65,1.3,47.36,521.92,2388.02,8147.61,8.3999,0.03,393,2388,100,38.82,23.3458
train_FD001,999088,88,34,2018-01-10 14:57:03,AIC,VOCI,OERK,-0.0016,0.0002,100,518.67,182.24,1589.27,1403.05,14.62,21.61,554,2388.08,9065.24,1.3,47.5,521.62,2388.03,8146.71,8.4165,0.03,392,2388,100,39.01,23.279
train_FD001,999088,88,35,2018-01-10 18:13:00,AIC,VABB,VOBL,-0.0014,0.0004,100,518.67,182.63,1582.39,1394.35,14.62,21.61,553.72,2388.01,9069.46,1.3,47.34,521.6,2388.07,8147.28,8.4174,0.03,391,2388,100,38.84,23.2873
train_FD001,999088,88,36,2018-01-10 19:12:48,AIC,VABB,VOBL,0.003,-0.0001,100,518.67,181.92,1576.19,1404.69,14.62,21.61,554.25,2388.05,9066.39,1.3,47.41,521.72,2388.05,8148.74,8.4456,0.03,393,2388,100,38.88,23.4085
train_FD001,999088,88,37,2018-01-10 20:48:00,AIC,VOBL,VABB,-0.0005,0.0004,100,518.67,183.32,1587.18,1400.82,14.62,21.61,553.89,2388.02,9070.27,1.3,47.27,522.56,2388.04,8144.97,8.442,0.03,392,2388,100,38.98,23.3514
test_FD001,999134,34,124,2018-01-21 23:46:41,AIC,VIJP,VIDP,0.0005,-0.0003,100,518.67,182.92,1587.98,1405.54,14.62,21.61,554.2,2388,9065.81,1.3,47.34,522.13,2388.07,8145.47,8.3819,0.03,392,2388,100,39.08,23.4019
test_FD001,999134,34,125,2018-01-22 01:28:00,AIC,VIDP,WSSS,0.0009,0.0001,100,518.67,182.18,1589.79,1403.22,14.62,21.61,553.65,2388.08,9067.92,1.3,47.33,521.86,2388.08,8144.47,8.3875,0.03,392,2388,100,38.97,23.3968
test_FD001,999134,34,126,2018-01-22 07:47:20,AIC,,,-0.0023,0.0004,100,518.67,182.87,1589.15,1410.53,14.62,21.61,554.34,2388.06,9064.36,1.3,47.4,521.6,2388.01,8139.37,8.4252,0.03,393,2388,100,38.86,23.4118
test_FD001,999134,34,127,2018-01-22 08:14:00,AIC,WSSS,VIDP,0.0022,0.0005,100,518.67,182.7,1586.2,1402.14,14.62,21.61,554.16,2388.04,9067.89,1.3,47.32,521.96,2388.02,8136.83,8.4104,0.03,393,2388,100,38.92,23.2547
test_FD001,999134,34,128,2018-01-22 14:05:40,AIC,WSSS,VIDP,-0.0012,0.0002,100,518.67,183.15,1589.33,1399,14.62,21.61,553.98,2388.09,9066.13,1.3,47.33,521.4,2388.07,8141.95,8.3972,0.03,392,2388,100,38.86,23.3264
test_FD001,999134,34,129,2018-01-22 16:47:00,AIC,VIDP,VAPO,0.0011,-0.0002,100,518.67,182.5,1586.99,1407.04,14.62,21.61,553.52,2388.05,9062.86,1.3,47.34,522,2388.05,8145.24,8.3828,0.03,393,2388,100,38.91,23.228
test_FD001,999134,34,130,2018-01-22 17:46:47,AIC,VIDP,VAPO,-0.001,0,100,518.67,182.5,1586.94,1410.3600000000001,14.62,21.61,553.74,2388.11,9060.96,1.3,47.08,521.97,2388.05,8138.79,8.4059,0.03,391,2388,100,38.68,23.3741
test_FD001,999134,34,131,2018-01-23 01:32:00,AIC,VIDP,WSSS,0.0016,0.0004,100,518.67,182.72,1588.34,1401.73,14.62,21.61,554.4,2388.06,9060.88,1.3,47.47,521.66,2388,8143.93,8.3927,0.03,391,2388,100,38.91,23.4075
test_FD001,999134,34,132,2018-01-23 08:44:00,AIC,WSSS,VIDP,0.002,-0.0003,100,518.67,182.61,1588.32,1402.36,14.62,21.61,554.5,2388.02,9063.73,1.3,47.6,522.82,2388.09,8141.69,8.4597,0.03,392,2388,100,39.06,23.1697
test_FD001,999134,34,133,2018-01-23 09:44:13,AIC,WSSS,VIDP,0.0005,0.0002,100,518.67,183.23,1589.73,1393.92,14.62,21.61,554.06,2388.03,9060.23,1.3,47.51,522.17,2388,8140.56,8.4136,0.03,391,2388,100,38.86,23.362
test_FD001,999134,34,134,2018-01-23 19:23:00,AIC,VAPO,VIDP,0.0032,0.0003,100,518.67,183.03,1588.42,1401,14.62,21.61,553.83,2388.05,9052.76,1.3,47.42,521.32,2388.06,8137.1,8.4349,0.03,393,2388,100,38.87,23.2193
test_FD001,999134,34,135,2018-01-24 01:19:00,AIC,VIDP,WSSS,-0.0016,-0.0003,100,518.67,182.96,1580.86,1404.81,14.62,21.61,553.69,2388.09,9061.51,1.3,47.59,522.21,2388.01,8146.34,8.4563,0.03,392,2388,100,38.97,23.3227
test_FD001,999128,28,82,2018-01-11 23:17:43,AIC,VABB,VIDP,0.0017,0.0004,100,518.67,183.15,1590.63,1411.29,14.62,21.61,553.71,2388.13,9052.3,1.3,47.4,521.25,2388.07,8130.07,8.4175,0.03,391,2388,100,38.76,23.3828
