"dataset","esn","unit","flight_cycle","datetime","operator","depart_icao","destination_icao","hpc_eff_mod","hpc_flow_mod","tra","t2","t24","t30","t50","p2","p15","p30","nf","nc","epr","ps30","phi","nrf","nrc","bpr","farb","htbleed","nf_dmd","pcnfr_dmd","w31","w32"
train_FD001,999033,33,89,2018-01-18 07:04:00,AXM,VVTS,WMKK,0.0006,0.0002,100,518.67,642.3,1579.26,1407.96,14.62,21.61,553.87,2388.12,9064.14,1.3,47.3,521.79,2388.12,8136.87,8.4406,0.03,392,2388,100,38.64,23.4127
train_FD001,999033,33,90,2018-01-18 08:14:48,AXM,VVTS,WMKK,-0.001,0.0003,100,518.67,642.8,1590.27,1404.11,14.62,21.61,553.8,2388.08,9061.46,1.3,47.5,522.15,2388.11,8145.75,8.436,0.03,393,2388,100,38.98,23.2919
train_FD001,999033,33,91,2018-01-18 14:30:08,AXM,WMKK,ZGGG,-0.0028,0.0002,100,518.67,642.85,1599.31,1406.63,14.62,21.6,553.56,2388.09,9061.46,1.3,47.54,521.24,2388.12,8138.69,8.4125,0.03,393,2388,100,38.68,23.2835
train_FD001,999033,33,92,2018-01-18 15:28:36,AXM,WMKK,ZGGG,-0.0005,-0.0001,100,518.67,642.75,1592.66,1405.42,14.62,21.61,553.18,2388.08,9058.98,1.3,47.45,521.51,2388.1,8137.8,8.4521,0.03,394,2388,100,38.88,23.3268
train_FD001,999033,33,93,2018-01-18 20:22:03,AXM,ZGGG,WMKK,0.0005,-0.0004,100,518.67,642.44,1593.4,1404.11,14.62,21.61,553.76,2388.08,9059.35,1.3,47.37,521.62,2388.11,8139.56,8.4461,0.03,392,2388,100,38.72,23.3353
train_FD001,999033,33,94,2018-01-18 23:34:51,AXM,ZGGG,WMKK,0.0029,0.0002,100,518.67,643.15,1592.11,1412.29,14.62,21.61,552.26,2388.06,9063.75,1.3,47.49,521.76,2388.03,8142.85,8.4514,0.03,392,2388,100,38.92,23.2504
train_FD001,999033,33,95,2018-01-19 00:25:00,AXM,WMKK,VMMC,-0.002,-0.0004,100,518.67,642.54,1593.02,1411.125,14.62,21.61,553.35,2388.08,9058.11,1.3,47.67,521.52,2388.13,8141.12,8.4209,0.03,395,2388,100,38.95,23.2597
train_FD001,999033,33,96,2018-01-19 00:52:48,AXM,,,0.0039,-0.0002,100,518.67,642.96,1599.58,1413.345,14.62,21.61,553.65,2388.1,9058.61,1.3,47.5,521.57,2388.15,8140.97,8.4603,0.03,393,2388,100,38.96,23.3478
train_FD001,999033,33,97,2018-01-19 01:51:29,AXM,WMKK,VMMC,0.0019,0.0001,100,518.67,642.92,1594.11,1402.33,14.62,21.61,553.1,2388.12,9065.57,1.3,47.49,521.3,2388.07,8137.85,8.4274,0.03,394,2388,100,38.92,23.2811
train_FD001,999033,33,98,2018-01-19 06:27:29,AXM,VMMC,WMKK,-0.0018,0.0004,100,518.67,642.33,1594.89,1407.8,14.62,21.61,553.72,2388.09,9057.04,1.3,47.66,521.54,2388.1,8136.52,8.4284,0.03,394,2388,100,38.82,23.3229
train_FD001,999033,33,99,2018-01-19 14:06:00,AXM,WMKK,ZGGG,0.0019,0.0005,100,518.67,642.47,1592.65,1411.46,14.62,21.61,553.48,2388.09,9059.64,1.3,47.71,521.2,2388.04,8135.87,8.4839,0.03,393,2388,100,38.9,23.2782
train_FD001,999033,33,100,2018-01-19 15:28:57,AXM,WMKK,ZGGG,0.0009,0,100,518.67,642.54,1590.01,1404.38,14.62,21.61,553.68,2388.1,9060.19,1.3,47.7,521.58,2388.11,8139.51,8.4259,0.03,393,2388,100,38.87,23.3383
train_FD001,999033,33,101,2018-01-19 20:28:35,AXM,ZGGG,WMKK,-0.0001,0.0004,100,518.67,642.64,1587.83,1407.67,14.62,21.61,553.83,2388.09,9059.2,1.3,47.57,521.04,2388.09,8140.63,8.4372,0.03,395,2388,100,38.86,23.2993
train_FD001,999033,33,102,2018-01-20 00:22:00,AXM,WMKK,VMMC,-0.0049,0.0004,100,518.67,643.15,1593.4,1411.44,14.62,21.61,553.22,2388.11,9055.66,1.3,47.52,521.13,2388.07,8140.41,8.4461,0.03,394,2388,100,38.66,23.1495
train_FD001,999033,33,103,2018-01-20 00:39:23,AXM,,,0.0008,0.0002,100,518.67,642.4,1592.39,1404.42,14.62,21.61,553.42,2388.12,9069.84,1.3,47.6,521.35,2388.09,8138.4,8.457,0.03,393,2388,100,38.82,23.2812
test_FD001,999132,32,95,2018-01-15 20:40:53,AXM,WMKK,WMKP,-0.0007,-0.0004,100,518.67,642.34,1587.44,1399.85,14.62,21.61,553.99,2387.99,9070.67,1.3,47.22,522.48,2388.03,8158.5,8.4423,0.03,394,2388,100,38.85,23.326
test_FD001,999132,32,96,2018-01-15 22:04:46,AXM,WMKP,WMKK,0.0004,0.0004,100,518.67,642.33,1580.06,1399.15,14.62,21.61,553.97,2388,9071.74,1.3,47.18,522.3,2388.06,8158.72,8.4125,0.03,392,2388,100,39.09,23.3995
test_FD001,999132,32,97,2018-01-15 23:44:37,AXM,WMKK,WMKP,0.0037,0,100,518.67,641.63,1581.77,1400.16,14.62,21.61,554.04,2388.02,9072.21,1.3,47.42,522.53,2388.01,8151.62,8.4331,0.03,391,2388,100,38.95,23.3816
test_FD001,999132,32,98,2018-01-16 01:00:06,AXM,WMKP,WMKK,0.0032,0.0003,100,518.67,642.12,1584.77,1404.77,14.62,21.61,554.14,2388.06,9077.81,1.3,47.26,522.14,2388.06,8162.46,8.4314,0.03,394,2388,100,39.05,23.4245
test_FD001,999132,32,99,2018-01-16 02:36:36,AXM,WMKK,WADD,-0.0009,-0.0004,100,518.67,642.31,1584.7,1403.7,14.62,21.61,554.9,2388,9078.13,1.3,47.23,522.03,2387.99,8155.62,8.416,0.03,392,2388,100,38.88,23.4186
test_FD001,999132,32,100,2018-01-16 06:12:32,AXM,WADD,WMKK,-0.0032,-0.0004,100,518.67,642.3,1592.42,1391.84,14.62,21.61,554.52,2388.01,9079.37,1.3,47.33,522.51,2388.02,8158.9,8.4016,0.03,392,2388,100,39.01,23.4755
test_FD001,999132,32,101,2018-01-16 15:41:00,AXM,WMKK,VDSR,-0.0016,0.0001,100,518.67,642.24,1586.81,1398.98,14.62,21.61,554.17,2387.98,9071.68,1.3,47.2,521.77,2388.04,8162.33,8.4475,0.03,391,2388,100,39,23.4198
test_FD001,999132,32,102,2018-01-16 16:56:16,AXM,WMKK,VDSR,0.0011,-0.0005,100,518.67,642.52,1591.25,1400.95,14.62,21.61,554.95,2387.98,9077.77,1.3,47.43,522.26,2387.98,8158.18,8.4096,0.03,392,2388,100,38.79,23.4336
test_FD001,999132,32,103,2018-01-16 19:36:54,AXM,VDSR,WMKK,0.0005,-0.0001,100,518.67,642.17,1587.94,1391.88,14.62,21.61,554.3,2387.98,9072.22,1.3,47.34,521.84,2388.06,8160.99,8.413,0.03,392,2388,100,38.86,23.4188
test_FD001,999132,32,104,2018-01-16 22:50:28,AXM,WMKK,VDSV,0.0017,0,100,518.67,642.34,1582.46,1404.64,14.62,21.61,554.21,2388.02,9083.93,1.3,47.47,522.07,2387.98,8158.82,8.3867,0.03,392,2388,100,38.81,23.3026
test_FD001,999132,32,105,2018-01-17 01:10:44,AXM,VDSV,WMKK,0.0019,-0.0001,100,518.67,642.28,1581.86,1400.65,14.62,21.61,554.09,2388.02,9085.8,1.3,47.3,522.32,2387.95,8153.15,8.4308,0.03,392,2388,100,39.03,23.328
test_FD001,999132,32,106,2018-01-17 03:43:07,AXM,WMKK,WBKL,0.0032,-0.0003,100,518.67,641.84,1588.04,1405.64,14.62,21.61,554.37,2387.99,9083.36,1.3,47.34,521.57,2387.99,8151.82,8.4407,0.03,391,2388,100,38.85,23.3636
test_FD001,999132,32,107,2018-01-17 06:26:42,AXM,WBKL,WMKK,0.0017,-0.0001,100,518.67,642.72,1586.81,1403.07,14.62,21.61,554.5,2387.96,9079.41,1.3,47.5,522.26,2388.05,8163.22,8.3955,0.03,391,2388,100,38.89,23.3518
test_FD001,999132,32,108,2018-01-17 15:30:00,AXM,WMKK,VMMC,-0.001,0.0002,100,518.67,641.81,1584.08,1401.33,14.62,21.61,554.64,2388.04,9081.62,1.3,47.18,522.15,2388.02,8161.99,8.3843,0.03,392,2388,100,38.99,23.3373
test_FD001,999152,52,82,2018-01-11 19:42:29,AXM,VDPP,WMKK,0.0008,0.0005,100,518.67,642.25,1588.57,1393.73,14.62,21.61,554.02,2388.01,9056.96,1.3,47.32,522.21,2388.05,8141.98,8.3962,0.03,392,2388,100,39.1,23.4735
test_FD001,999152,52,83,2018-01-11 21:06:00,AXM,WMKK,VVTS,0.0034,0.0003,100,518.67,642.24,1574.33,1395.34,14.62,21.61,554.44,2388.02,9051.32,1.3,47.11,522.35,2388,8139.56,8.3817,0.03,392,2388,100,39.19,23.4102
test_FD001,999152,52,84,2018-01-11 22:26:37,AXM,WMKK,VVTS,-0.002,-0.0001,100,518.67,641.77,1582.82,1395.77,14.62,21.61,555.2,2388.03,9060.6,1.3,47.08,522.14,2388.03,8148.52,8.3734,0.03,390,2388,100,39.12,23.3772
test_FD001,999152,52,85,2018-01-11 23:35:00,AXM,VVTS,WMKK,-0.0015,0.0003,100,518.67,642.22,1582.65,1400.25,14.62,21.61,554.6,2388.01,9060.53,1.3,47.12,522.58,2388.03,8139.38,8.3746,0.03,392,2388,100,39.25,23.4719
test_FD001,999152,52,86,2018-01-12 00:47:52,AXM,VVTS,WMKK,0.0003,-0.0004,100,518.67,641.96,1591.56,1393.26,14.62,21.61,554.92,2387.94,9053.06,1.3,47.29,521.88,2388.02,8138.54,8.3775,0.03,391,2388,100,39.04,23.4505
test_FD001,999152,52,87,2018-01-12 02:12:00,AXM,WMKK,VTBD,0.003,-0.0005,100,518.67,642.48,1582.17,1392,14.62,21.61,554.24,2388.01,9061.58,1.3,47.32,522.21,2388.02,8137.39,8.4013,0.03,392,2388,100,39.01,23.4867
test_FD001,999152,52,88,2018-01-12 03:27:41,AXM,WMKK,VTBD,-0.0032,0.0004,100,518.67,642.62,1587.54,1391.06,14.62,21.6,554.02,2388.05,9059.7,1.3,46.97,522.4,2388.02,8139.37,8.3914,0.03,391,2388,100,38.98,23.4598
test_FD001,999152,52,89,2018-01-12 05:01:00,AXM,VTBD,WMKK,-0.0017,-0.0004,100,518.67,642.28,1578.47,1398.91,14.62,21.61,554.92,2388.02,9056.4,1.3,47.1,523.05,2388.04,8136.74,8.4166,0.03,392,2388,100,38.92,23.4442
test_FD001,999152,52,90,2018-01-12 06:16:28,AXM,VTBD,WMKK,0.0006,0.0002,100,518.67,642.44,1587.46,1399.44,14.62,21.61,554.25,2388.05,9048.86,1.3,47.38,522.15,2388.01,8135.47,8.3738,0.03,390,2388,100,39.05,23.3703
test_FD001,999152,52,91,2018-01-12 15:57:00,AXM,WMKK,VDPP,-0.0029,-0.0002,100,518.67,641.63,1591.73,1396.74,14.62,21.61,554.75,2388.04,9049.25,1.3,47.19,522.46,2387.97,8136.61,8.391,0.03,391,2388,100,38.98,23.3943
test_FD001,999152,52,92,2018-01-12 18:34:00,AXM,VDPP,WMKK,0.0007,-0.0004,100,518.67,642.16,1584.91,1403.57,14.62,21.61,553.58,2388,9056.37,1.3,47.22,522.03,2388.01,8139.19,8.4203,0.03,392,2388,100,39.15,23.4791
test_FD001,999152,52,93,2018-01-12 21:02:00,AXM,WMKK,VVTS,-0.0046,0.0001,100,518.67,641.7,1576.87,1401.89,14.62,21.61,554.41,2388.03,9069.49,1.3,47.19,522.2,2388,8143.25,8.3861,0.03,391,2388,100,38.93,23.3782
test_FD001,999152,52,94,2018-01-12 23:34:00,AXM,VVTS,WMKK,-0.0014,-0.0005,100,518.67,641.9,1582.37,1403.28,14.62,21.61,554.64,2388.01,9064.51,1.3,47.1,522.51,2388.02,8140.1,8.382,0.03,392,2388,100,39.09,23.3545
test_FD001,999152,52,95,2018-01-13 02:07:00,AXM,WMKK,VTBD,-0.0042,0.0003,100,518.67,642.02,1591.55,1396.15,14.62,21.61,554.47,2387.99,9060.33,1.3,47.06,522.41,2387.98,8141.88,8.3921,0.03,391,2388,100,39.21,23.4393
test_FD001,999152,52,96,2018-01-13 05:00:00,AXM,VTBD,WMKK,-0.0021,-0.0003,100,518.67,642.33,1586.8,1396.56,14.62,21.61,554.8,2388.08,9057.83,1.3,47.42,522.14,2388.04,8140.61,8.4136,0.03,392,2388,100,38.86,23.4001
test_FD001,999152,52,97,2018-01-13 15:57:00,AXM,WMKK,VDPP,0.0017,0.0002,100,518.67,642.11,1581.3,1404.08,14.62,21.61,554.55,2388.04,9052.65,1.3,47.11,522.4,2387.99,8141.23,8.3754,0.03,391,2388,100,39.21,23.4092
train_FD001,999033,33,104,2018-01-20 01:37:43,AXM,WMKK,VMMC,-0.0011,0.0004,100,518.67,642.27,1592.99,1405.44,14.62,21.61,553.51,2388.09,9063.12,1.3,47.51,521.52,2388.15,8141.14,8.4609,0.03,392,2388,100,38.85,23.2937
train_FD001,999033,33,105,2018-01-20 06:01:10,AXM,VMMC,WMKK,0.0007,0.0003,100,518.67,643.19,1592.95,1408.69,14.62,21.61,552.25,2388.11,9063.71,1.3,47.62,521.29,2388.07,8146.36,8.497,0.03,393,2388,100,38.82,23.3193
train_FD001,999033,33,106,2018-01-20 14:10:00,AXM,WMKK,ZGGG,-0.001,0.0003,100,518.67,643.09,1586.13,1413.54,14.62,21.61,552.74,2388.11,9063.79,1.3,47.52,521.11,2388.09,8137.79,8.4586,0.03,392,2388,100,38.84,23.1832
train_FD001,999033,33,107,2018-01-20 15:29:17,AXM,WMKK,ZGGG,-0.0019,-0.0002,100,518.67,643.04,1588.22,1411.5,14.62,21.61,553.36,2388.12,9053.62,1.3,47.8,521.27,2388.09,8132.06,8.4522,0.03,393,2388,100,38.77,23.2444
train_FD001,999033,33,108,2018-01-20 15:34:46,AXM,WMKK,ZGGG,0.0031,0.0001,100,518.67,642.42,1590.15,1409.57,14.62,21.61,553.32,2388.08,9057.02,1.3,47.45,521.13,2388.07,8141.35,8.459,0.03,393,2388,100,38.92,23.2257
train_FD001,999044,44,82,2018-01-18 15:32:00,AXM,WMKK,WBKK,0.0001,0.0004,100,518.67,642.64,1586.8,1409.88,14.62,21.61,554.28,2388.07,9069.94,1.3,47.48,521.55,2388.07,8150.08,8.3986,0.03,392,2388,100,38.78,23.381
train_FD001,999044,44,83,2018-01-18 16:54:49,AXM,WMKK,WBKK,-0.0023,0.0001,100,518.67,642.14,1588.91,1410.455,14.62,21.61,553.69,2388.01,9071.48,1.3,47.48,521.72,2388.1,8142.84,8.431,0.03,392,2388,100,38.68,23.3088
train_FD001,999044,44,84,2018-01-18 20:12:44,AXM,WBKK,WMKK,0.0002,-0.0001,100,518.67,642.18,1591.13,1403,14.62,21.61,554.15,2388.05,9079.02,1.3,47.63,521.62,2388.11,8148.77,8.4383,0.03,393,2388,100,38.88,23.2717
train_FD001,999044,44,85,2018-01-18 23:31:46,AXM,WMKK,WMKP,0.0006,0,100,518.67,642.33,1593.12,1397.27,14.62,21.61,553.16,2388.07,9062.71,1.3,47.36,521.69,2388.02,8152.33,8.3974,0.03,393,2388,100,38.81,23.4212
train_FD001,999044,44,86,2018-01-18 23:58:00,AXM,WMKP,WMKK,-0.0011,0.0005,100,518.67,642.19,1586.54,1409.86,14.62,21.61,554.31,2388.09,9072.51,1.3,47.26,521.59,2388.04,8158.41,8.4228,0.03,395,2388,100,38.85,23.3849
train_FD001,999044,44,87,2018-01-19 00:07:10,AXM,,,-0.0007,0.0002,100,518.67,642.27,1588.56,1403.65,14.62,21.61,554.18,2388.06,9065.63,1.3,47.56,521.32,2388.12,8152.09,8.4074,0.03,393,2388,100,38.96,23.3071
train_FD001,999044,44,88,2018-01-19 01:14:40,AXM,WMKP,WMKK,-0.0013,0.0004,100,518.67,642.06,1602.52,1400.5,14.62,21.61,554.61,2388.07,9070.08,1.3,47.46,521.5,2388.09,8145.1,8.4487,0.03,392,2388,100,38.89,23.3902
train_FD001,999044,44,89,2018-01-19 03:12:58,AXM,WMKK,VTBU,0.0011,-0.0001,100,518.67,642.64,1591.2,1410.155,14.62,21.61,553.76,2388.05,9078.99,1.3,47.44,521.86,2388.09,8146.69,8.3967,0.03,392,2388,100,38.96,23.3754
train_FD001,999044,44,90,2018-01-19 05:38:45,AXM,VTBU,WMKK,-0.005,0.0002,100,518.67,642.76,1591.77,1410.19,14.62,21.61,553.1,2388.05,9070.73,1.3,47.44,522.07,2388.05,8151.1,8.4538,0.03,393,2388,100,38.79,23.2514
train_FD001,999044,44,91,2018-01-19 08:21:00,AXM,WMKC,WMKK,-0.0034,-0.0001,100,518.67,642.4,1585.51,1408.95,14.62,21.61,553.76,2388.08,9070.1,1.3,47.59,521.47,2388.06,8148.12,8.427,0.03,393,2388,100,38.87,23.3021
train_FD001,999044,44,92,2018-01-19 15:53:00,AXM,WMKK,WBKW,0.0001,0.0003,100,518.67,642.84,1588.67,1404.06,14.62,21.61,553.35,2388.06,9070.15,1.3,47.4,522.09,2388.01,8149.41,8.4359,0.03,391,2388,100,38.85,23.3114
train_FD001,999044,44,93,2018-01-19 17:15:42,AXM,WMKK,WBKW,-0.0002,0.0003,100,518.67,642.63,1586.74,1410.345,14.62,21.61,553.82,2388.11,9062.7,1.3,47.34,521.56,2388.05,8148.35,8.4614,0.03,392,2388,100,38.54,23.3462
train_FD001,999044,44,94,2018-01-19 20:36:59,AXM,WBKW,WMKK,0.0009,-0.0003,100,518.67,642.81,1583.34,1410.27,14.62,21.61,554.03,2388.07,9065.53,1.3,47.38,521.09,2388.06,8154.09,8.4038,0.03,393,2388,100,38.68,23.3752
train_FD001,999044,44,95,2018-01-20 00:11:01,AXM,WMKK,WIII,0.0017,-0.0002,100,518.67,642.35,1592.87,1402.96,14.62,21.61,553.88,2388.05,9067.47,1.3,47.51,521.75,2388.06,8147.76,8.4593,0.03,393,2388,100,38.68,23.3006
train_FD001,999044,44,96,2018-01-20 05:29:10,AXM,,,0.0013,-0.0002,100,518.67,642.81,1597.69,1400.09,14.62,21.61,553.6,2388.06,9064.41,1.3,47.53,521.32,2388.08,8149.32,8.4589,0.03,394,2388,100,38.88,23.3898
train_FD001,999044,44,97,2018-01-20 06:15:00,AXM,WMKK,WMKA,0.0012,0.0003,100,518.67,642.78,1590.57,1402.02,14.62,21.61,553.45,2388.08,9076.73,1.3,47.37,521.28,2388.04,8150.99,8.4647,0.03,392,2388,100,38.81,23.2868
train_FD001,999044,44,98,2018-01-20 07:53:00,AXM,WMKA,WMKK,0.0037,0.0001,100,518.67,642.5,1589.77,1406.53,14.62,21.61,553.54,2388.03,9073.1,1.3,47.49,521.41,2388.03,8153.29,8.4585,0.03,392,2388,100,38.96,23.2792
train_FD001,999044,44,99,2018-01-20 09:05:08,AXM,WMKA,WMKK,0.0014,0.0004,100,518.67,642.73,1597.1,1402.16,14.62,21.61,553.55,2388.07,9072.61,1.3,47.47,521.35,2388.04,8148.71,8.4353,0.03,394,2388,100,38.86,23.2777
train_FD001,999044,44,100,2018-01-20 19:03:00,AXM,VVNB,WMKK,-0.0006,0.0002,100,518.67,642.52,1591.02,1403.9,14.62,21.61,553.42,2388.1,9067.26,1.3,47.65,522.07,2388.11,8152.08,8.4276,0.03,394,2388,100,38.81,23.2337
train_FD001,999044,44,101,2018-01-20 20:14:32,AXM,VVNB,WMKK,0.001,0.0002,100,518.67,642.83,1592.46,1407.67,14.62,21.61,552.93,2388.11,9080.43,1.3,47.6,521.6,2388.12,8150.85,8.4567,0.03,394,2388,100,38.79,23.2751
train_FD001,999044,44,102,2018-01-20 22:49:00,AXM,WMKK,WBKS,0.002,0.0005,100,518.67,642.76,1587.59,1401.34,14.62,21.61,553.28,2388.11,9071.05,1.3,47.65,521.64,2388.01,8148.34,8.459,0.03,394,2388,100,38.86,23.2314
train_FD001,999044,44,103,2018-01-20 23:08:10,AXM,,,0.0009,-0.0002,100,518.67,642.37,1587.97,1404.97,14.62,21.61,553.28,2388.1,9077.45,1.3,47.65,521.34,2388.04,8149.82,8.4408,0.03,392,2388,100,38.66,23.2344
train_FD001,999044,44,104,2018-01-21 00:06:42,AXM,WMKK,WBKS,-0.0017,-0.0005,100,518.67,642.82,1586.14,1410.56,14.62,21.61,553.03,2388.07,9067.42,1.3,47.54,521.19,2388.09,8147.81,8.4734,0.03,394,2388,100,38.85,23.3948
train_FD001,999044,44,105,2018-01-21 03:17:37,AXM,WBKS,WMKK,-0.0007,-0.0003,100,518.67,642.94,1593.56,1411.77,14.62,21.61,552.82,2388.14,9079.32,1.3,47.59,521.52,2388.1,8148.55,8.4509,0.03,393,2388,100,38.73,23.2686
train_FD001,999044,44,106,2018-01-21 05:27:00,AXM,WMKK,WIMM,0.0001,-0.0002,100,518.67,642.73,1594.24,1409.65,14.62,21.61,552.85,2388.07,9076.1,1.3,47.64,521.95,2388.1,8147.34,8.4291,0.03,393,2388,100,38.65,23.2198
test_FD001,999152,52,98,2018-01-13 17:30:33,AXM,WMKK,VDPP,0.0033,-0.0001,100,518.67,642.07,1581.77,1400.86,14.62,21.61,554.6,2388,9060.52,1.3,47.18,522.2,2388.03,8143.64,8.3893,0.03,392,2388,100,38.96,23.4046
test_FD001,999152,52,99,2018-01-13 18:35:00,AXM,VDPP,WMKK,-0.0017,-0.0001,100,518.67,641.81,1580.65,1401.3,14.62,21.61,554.25,2388.01,9056.97,1.3,47.34,522.52,2387.96,8139.5,8.3982,0.03,392,2388,100,38.89,23.334
test_FD001,999152,52,100,2018-01-13 19:48:37,AXM,VDPP,WMKK,-0.0008,-0.0001,100,518.67,642.17,1585.32,1393.68,14.62,21.61,554.2,2387.97,9063.34,1.3,47.15,522.63,2388.05,8136.35,8.3734,0.03,393,2388,100,38.87,23.4767
test_FD001,999152,52,101,2018-01-13 21:07:00,AXM,WMKK,VVTS,0.0014,-0.0004,100,518.67,641.79,1587.02,1397.44,14.62,21.61,554.7,2388.01,9067.78,1.3,47.29,522.48,2388.03,8140.06,8.3991,0.03,393,2388,100,38.9,23.4361
test_FD001,999152,52,102,2018-01-13 22:21:18,AXM,WMKK,VVTS,0.0002,-0.0005,100,518.67,641.96,1585.25,1393.92,14.62,21.61,554.66,2387.99,9058.46,1.3,47.32,522.8,2388,8141.83,8.3975,0.03,393,2388,100,39.03,23.5161
test_FD001,999152,52,103,2018-01-13 23:40:00,AXM,VVTS,WMKK,0.0035,0.0003,100,518.67,642.15,1578.39,1399.5,14.62,21.61,555.12,2388.01,9067.76,1.3,47.13,522.67,2388.02,8143.2,8.4113,0.03,391,2388,100,39.11,23.454
test_FD001,999152,52,104,2018-01-14 00:53:02,AXM,VVTS,WMKK,0.0046,-0.0001,100,518.67,641.96,1579.08,1393.29,14.62,21.61,554.51,2387.97,9061.94,1.3,47.26,522.28,2387.93,8141.96,8.3828,0.03,393,2388,100,38.89,23.4755
test_FD001,999152,52,105,2018-01-14 02:07:00,AXM,WMKK,VTBD,0.0005,0.0003,100,518.67,642.32,1578.86,1401.8,14.62,21.61,553.89,2388.05,9059.74,1.3,47.19,521.8,2388.05,8143.06,8.3332,0.03,391,2388,100,39.07,23.4688
test_FD001,999152,52,106,2018-01-14 03:21:26,AXM,WMKK,VTBD,-0.0023,-0.0001,100,518.67,641.94,1581.61,1400.34,14.62,21.61,555.13,2388.07,9065.51,1.3,47.23,522.59,2387.98,8145.26,8.3662,0.03,392,2388,100,39.01,23.4071
test_FD001,999152,52,107,2018-01-14 04:58:00,AXM,VTBD,WMKK,0.001,0.0005,100,518.67,642.22,1585.39,1409.2,14.62,21.6,553.67,2387.98,9056.85,1.3,47.14,522.38,2387.96,8150.73,8.4068,0.03,393,2388,100,38.98,23.4043
test_FD001,999152,52,108,2018-01-14 06:20:26,AXM,VTBD,WMKK,0.0009,0.0001,100,518.67,641.84,1586.61,1400.78,14.62,21.61,553.78,2388.02,9059.46,1.3,47.31,522.41,2388.01,8146.76,8.3836,0.03,392,2388,100,39.02,23.3332
test_FD001,999123,23,82,2018-01-16 07:00:00,AXM,WBGG,WMKK,0,-0.0002,100,518.67,642.34,1584.03,1397.27,14.62,21.61,554.21,2388.04,9055.89,1.3,47.2,522.04,2388.02,8136.41,8.4079,0.03,391,2388,100,39.03,23.4472
test_FD001,999123,23,83,2018-01-16 07:00:00,AXM,WBGG,WMKK,0.0005,0.0002,100,518.67,642.5,1581.1,1404.28,14.62,21.61,553.88,2388.01,9046.31,1.3,47.25,522.36,2388.11,8147.44,8.394,0.03,391,2388,100,39.07,23.4924
test_FD001,999123,23,84,2018-01-16 17:27:20,AXM,WMKK,WBKK,0,0.0004,100,518.67,642.15,1585.46,1397.05,14.62,21.61,554.3,2387.96,9048.49,1.3,47.14,522.4,2388.04,8129.66,8.4315,0.03,393,2388,100,39.04,23.351
test_FD001,999123,23,85,2018-01-16 19:15:00,AXM,WBKK,WMKK,-0.001,0.0002,100,518.67,641.83,1583.82,1397.21,14.62,21.61,553.95,2388.03,9054.97,1.3,47.18,522.27,2388.05,8134.47,8.3886,0.03,391,2388,100,38.99,23.3659
test_FD001,999123,23,86,2018-01-16 20:23:49,AXM,WBKK,WMKK,-0.0023,-0.0003,100,518.67,641.92,1590.05,1404.86,14.62,21.61,553.89,2388.05,9049.18,1.3,47.2,522.21,2388.01,8131.19,8.4079,0.03,391,2388,100,39.05,23.3697
test_FD001,999123,23,87,2018-01-16 22:27:00,AXM,WMKK,VTBD,-0.0012,0,100,518.67,642.09,1588.85,1391.67,14.62,21.61,554.31,2388.06,9051.39,1.3,47.29,522.17,2388.05,8134.69,8.3846,0.03,393,2388,100,38.95,23.3713
test_FD001,999123,23,88,2018-01-16 23:40:13,AXM,WMKK,VTBD,-0.0036,0.0004,100,518.67,642.54,1584.63,1399.28,14.62,21.61,554.02,2388.02,9054.09,1.3,47.2,522.16,2388.06,8137.88,8.4277,0.03,392,2388,100,39.16,23.3307
test_FD001,999123,23,89,2018-01-17 01:10:00,AXM,VTBD,WMKK,0.001,0,100,518.67,641.63,1587.51,1396.4,14.62,21.61,554.06,2388.04,9054.82,1.3,47.07,521.87,2388.03,8132.27,8.3725,0.03,391,2388,100,39,23.4241
test_FD001,999123,23,90,2018-01-17 02:24:40,AXM,VTBD,WMKK,-0.0019,-0.0003,100,518.67,642.12,1583.02,1397.37,14.62,21.6,554.56,2388.01,9044.69,1.3,47.08,521.44,2388.02,8139.19,8.3609,0.03,393,2388,100,38.9,23.4552
test_FD001,999123,23,91,2018-01-17 03:59:00,AXM,WMKK,VVTS,0.0017,-0.0001,100,518.67,641.77,1578.74,1406.34,14.62,21.61,554.47,2387.97,9051.86,1.3,47.35,522.3,2388,8132.49,8.3911,0.03,392,2388,100,39.11,23.3231
test_FD001,999123,23,92,2018-01-17 05:18:55,AXM,WMKK,VVTS,0.0018,-0.0002,100,518.67,642.05,1589.36,1398.64,14.62,21.61,554.08,2388.03,9046.49,1.3,47.23,521.92,2388.04,8131.56,8.3881,0.03,392,2388,100,39.03,23.3628
test_FD001,999123,23,93,2018-01-17 07:42:11,AXM,VVTS,WMKK,-0.0005,-0.0003,100,518.67,642.01,1587.56,1400.13,14.62,21.61,554.24,2387.98,9054.53,1.3,47.21,522.02,2388.06,8138.2,8.4223,0.03,391,2388,100,38.98,23.4517
test_FD001,999123,23,94,2018-01-17 15:55:00,AXM,WMKK,VTBD,0.0051,0,100,518.67,642.45,1589.54,1397.96,14.62,21.61,554.5,2388.05,9053.39,1.3,47.06,522.03,2388.06,8137.61,8.4128,0.03,390,2388,100,38.84,23.3214
